Spain,Europe & Central Asia,NY.GDP.PCAP.CD,28421.68653,21522.0171,24925.02678,17111.06851,26450.95301,15368.2338,14743.2671,30658.74223,32652.01559,35603.24833,32279.82085
Spain,Europe & Central Asia,SL.TLF.TOTL.IN,21942920,19763085,20447306,18992358,21228524,18160826,18277408,23521339,22532489,23164314,23401615
Spain,Europe & Central Asia,SL.UEM.TOTL.ZS,8.452,11.283,11.09,11.146,9.146,10.348,13.785,19.86,8.232,11.254,17.857
Sri Lanka,South Asia,SP.POP.TOTL,20352411,19951521,20087605,19805752,20216524,19600362,19293054,20879089,20492545,20629378,20756435
Sri Lanka,South Asia,NY.GDP.PCAP.CD,1389.506256,946.3822551,1028.620681,834.9360149,1207.219948,803.5440266,846.4608133,2808.367792,1578.634511,1973.584769,2026.6594
Sri Lanka,South Asia,SL.TLF.TOTL.IN,8192105,8091588,8130380,8042147,8161482,7959198,7826298,8298948,8222663,8251260,8275626
Sri Lanka,South Asia,SL.UEM.TOTL.ZS,6.5,8.22,8.38,8.76,7.67,7.9,7.74,4.784,5.97,5.22,5.85
St. Kitts and Nevis,Latin America & Caribbean,SP.POP.TOTL,46569,46176,46315,46020,46437,45761,45248,46846,46706,46835,46916
St. Kitts and Nevis,Latin America & Caribbean,NY.GDP.PCAP.CD,13837.84953,10175.62954,10944.61837,10453.65871,11783.78672,10022.59192,9319.655451,16622.94579,14757.95798,16604.94486,16503.41193
St. Kitts and Nevis,Latin America & Caribbean,SL.TLF.TOTL.IN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
St. Kitts and Nevis,Latin America & Caribbean,SL.UEM.TOTL.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
St. Lucia,Latin America & Caribbean,SP.POP.TOTL,166639,162976,164239,161641,165450,160237,158616,170906,167758,168808,169869
St. Lucia,Latin America & Caribbean,NY.GDP.PCAP.CD,7611.178567,6058.606221,6494.600349,5567.894284,6863.436419,5570.452471,5879.561914,8673.687203,7964.382115,8516.960755,8250.521807
St. Lucia,Latin America & Caribbean,SL.TLF.TOTL.IN,79125,73869,75589,72170,77341,70471,68701,86415,80971,82831,84639
St. Lucia,Latin America & Caribbean,SL.UEM.TOTL.ZS,16,22.18,20.97,20.39,18.7,18.546,16.49,17.12,14,12.72,15.37
St. Martin (French part),Latin America & Caribbean,SP.POP.TOTL,34658,32395,33171,31604,33928,30803,29996,36856,35337,35958,36502
St. Martin (French part),Latin America & Caribbean,NY.GDP.PCAP.CD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
St. Martin (French part),Latin America & Caribbean,SL.TLF.TOTL.IN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
St. Martin (French part),Latin America & Caribbean,SL.UEM.TOTL.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
St. Vincent and the Grenadines,Latin America & Caribbean,SP.POP.TOTL,112014,113141,112835,113347,112450,113501,113545,109959,111531,111028,110508
St. Vincent and the Grenadines,Latin America & Caribbean,NY.GDP.PCAP.CD,5744.827862,4499.614542,4873.489477,4303.279768,5157.393739,4071.086011,3768.955366,6551.96836,6398.191235,6598.905315,6463.787773
St. Vincent and the Grenadines,Latin America & Caribbean,SL.TLF.TOTL.IN,52287,50999,51464,50384,51823,49808,49463,52858,52604,52800,52905
St. Vincent and the Grenadines,Latin America & Caribbean,SL.UEM.TOTL.ZS,19.15,19.967,19.523,20.617,19.449,21.1,20.794,19.966,18.927,18.79,19.386
Sudan,Sub-Saharan Africa,SP.POP.TOTL,31992435,29896035,30556637,29228727,31262444,28516770,27816745,35414399,32764135,33623980,34569113
Sudan,Sub-Saharan Africa,NY.GDP.PCAP.CD,1132.474609,580.3202515,705.1133423,506.2626343,905.5436401,451.2933044,362.1168823,1305.635986,1444.372192,1527.582397,1178.221802
Sudan,Sub-Saharan Africa,SL.TLF.TOTL.IN,8598020,8136941,8278923,7989799,8433244,7824410,7658513,9560739,8777369,8975910,9307983
Sudan,Sub-Saharan Africa,SL.UEM.TOTL.ZS,15.542,15.515,15.539,15.514,15.546,15.568,15.608,15.161,15.531,15.566,13
Suriname,Latin America & Caribbean,SP.POP.TOTL,524997,506414,513923,496551,519313,486560,476643,549923,531016,537245,543568
Suriname,Latin America & Caribbean,NY.GDP.PCAP.CD,5002.657987,2516.10404,2887.772173,2202.340682,3453.428659,1714.648466,1988.221729,7943.604828,5530.176156,6576.085463,7129.576863
Suriname,Latin America & Caribbean,SL.TLF.TOTL.IN,183522,170001,175179,163639,179276,157213,150740,202290,187926,192509,197286
Suriname,Latin America & Caribbean,SL.UEM.TOTL.ZS,9.096,10.359,9.49,11.243,9.263,12.148,12.983,7.15,9.004,8.831,8.72
Sweden,Europe & Central Asia,SP.POP.TOTL,9080505,8958229,8993531,8924958,9029572,8895960,8872109,9378126,9148092,9219637,9298515
Sweden,Europe & Central Asia,NY.GDP.PCAP.CD,46531.60011,37292.42143,42758.20155,29957.93877,43378.61521,27259.48067,29632.77361,52542.82741,53568.56455,55817.43927,46707.86732
Sweden,Europe & Central Asia,SL.TLF.TOTL.IN,4766168,4605791,4619761,4579075,4715768,4557682,4486483,4943301,4842914,4903302,4912061
Sweden,Europe & Central Asia,SL.UEM.TOTL.ZS,7.066,5.555,6.693,4.965,7.81,4.73,5.466,8.61,6.161,6.235,8.351
Switzerland,Europe & Central Asia,SP.POP.TOTL,7483934,7339001,7389625,7284753,7437115,7229854,7184250,7824909,7551117,7647675,7743831
Switzerland,Europe & Central Asia,NY.GDP.PCAP.CD,59011.03246,49335.74563,54659.45715,42458.73847,56242.89336,39638.79111,38865.02194,76531.37294,64989.15533,74175.19279,71568.31239
Switzerland,Europe & Central Asia,SL.TLF.TOTL.IN,4237789,4152630,4156420,4106054,4176168,4061716,3994754,4449019,4307426,4411012,4480560
Switzerland,Europe & Central Asia,SL.UEM.TOTL.ZS,3.995,4.117,4.316,2.924,4.437,2.49,2.658,4.808,3.641,3.35,4.109
Syrian Arab Republic,Middle East & North Africa,SP.POP.TOTL,19637022,17889296,18336875,17468332,18814091,17051338,16637888,22482421,20884125,21636564,21976969
Syrian Arab Republic,Middle East & North Africa,NY.GDP.PCAP.CD,1718.783472,1220.179077,1368.114823,1183.247345,1533.901665,1186.829135,1138.188485,2730.614771,1937.611386,2429.124771,2462.201936
Syrian Arab Republic,Middle East & North Africa,SL.TLF.TOTL.IN,5571945,5144334,5239465,5072868,5339779,4998848,4923495,6130225,5847208,6012322,6009823
Syrian Arab Republic,Middle East & North Africa,SL.UEM.TOTL.ZS,8.17,10.28,9.513,10.94,8.809,11.63,9.587,8.61,8.42,10.94,8.14
Tajikistan,Europe & Central Asia,SP.POP.TOTL,7057566,6658575,6790547,6531669,6924720,6407377,6284735,7652141,7194477,7338403,7490230
Tajikistan,Europe & Central Asia,NY.GDP.PCAP.CD,401.0184033,233.5812485,305.7451586,186.9516383,333.9271509,168.6762854,136.9257164,737.3388832,516.9972106,703.3273759,664.7956557
Tajikistan,Europe & Central Asia,SL.TLF.TOTL.IN,1921052,1788505,1855886,1732256,1890335,1676638,1622687,2054394,1945011,1966087,2005435
Tajikistan,Europe & Central Asia,SL.UEM.TOTL.ZS,3.13,3.85,3.616,3.95,3.375,3.75,4.15,11.542,2.874,7.134,11.5
Tanzania,Sub-Saharan Africa,SP.POP.TOTL,40294902,37089555,38109668,36121304,39182076,35198299,34260139,44758488,41435512,42570728,43633982
Tanzania,Sub-Saharan Africa,NY.GDP.PCAP.CD,475.7467346,422.1835938,450.3852844,402.6490479,483.3348694,396.6387329,401.6981506,736.5301514,543.1983032,675.9772339,693.8235474
Tanzania,Sub-Saharan Africa,SL.TLF.TOTL.IN,19602335,17913256,18459197,17384896,19021824,16876892,16421465,21118881,20013223,20409553,20740535
Tanzania,Sub-Saharan Africa,SL.UEM.TOTL.ZS,3.299,3.055,3.108,3.024,3.194,2.994,3.127,3.029,3.023,2.774,2.5
Thailand,East Asia & Pacific,SP.POP.TOTL,66567687,64868166,65452047,64266437,66017420,63651141,63007815,68579447,67102394,67619830,68121080
Thailand,East Asia & Pacific,NY.GDP.PCAP.CD,3331.320435,2347.540013,2641.562687,2089.751831,2867.703834,1889.934325,2005.976945,4973.862888,3918.528174,4309.135093,4135.43987
Thailand,East Asia & Pacific,SL.TLF.TOTL.IN,37763306,36508323,37027471,36099014,37547753,35675006,35043427,39244294,38462735,38956147,39417409
Thailand,East Asia & Pacific,SL.UEM.TOTL.ZS,1.22,1.54,1.51,1.82,1.35,2.6,2.389,0.622,1.18,1.18,1.49
Timor-Leste,East Asia & Pacific,SP.POP.TOTL,976597,916878,929074,879159,948311,812249,745088,1084679,1004889,1032429,1058782
Timor-Leste,East Asia & Pacific,NY.GDP.PCAP.CD,464.6670018,534.9011537,474.4207673,533.9824764,487.4645554,587.8043556,492.4576694,813.0601773,540.1545842,628.1532193,686.5792958
Timor-Leste,East Asia & Pacific,SL.TLF.TOTL.IN,395088,370961,376488,354720,383391,325922,302012,429621,403236,411521,420356
Timor-Leste,East Asia & Pacific,SL.UEM.TOTL.ZS,3.581,3.503,3.656,3.453,3.563,3.363,3.477,3.301,3.489,3.413,3.291
Togo,Sub-Saharan Africa,SP.POP.TOTL,6010668,5552167,5696508,5413274,5844631,5277382,5140037,6732590,6188344,6368812,6551865
Togo,Sub-Saharan Africa,NY.GDP.PCAP.CD,552.5022713,538.1653778,560.2663085,445.2386915,551.25985,396.6926545,409.8898028,704.9871642,607.5882245,718.9487864,720.6941688
Togo,Sub-Saharan Africa,SL.TLF.TOTL.IN,2039383,1875270,1927083,1825684,1979856,1777076,1727302,2289005,2102588,2165586,2228481
Togo,Sub-Saharan Africa,SL.UEM.TOTL.ZS,4.229,3.984,4.015,4.104,4.157,4.124,4.174,2.383,3.817,3.283,2.849
Tonga,East Asia & Pacific,SP.POP.TOTL,106253,104464,105071,103874,105671,103288,102677,107400,106726,107020,107203
Tonga,East Asia & Pacific,NY.GDP.PCAP.CD,2750.347582,1936.041237,2195.448741,1759.480333,2477.726409,1753.516595,1995.076503,3416.083581,2797.065552,3218.452996,2914.237908
Tonga,East Asia & Pacific,SL.TLF.TOTL.IN,37584,37506,37561,37417,37586,37281,37080,37875,37650,37771,37845
Tonga,East Asia & Pacific,SL.UEM.TOTL.ZS,1.09,5.18,3.942,4.838,2.571,4.48,4.12,1.513,1.181,1.252,1.407
Trinidad and Tobago,Latin America & Caribbean,SP.POP.TOTL,1297944,1338709,1345380,1332011,1294494,1325567,1319774,1317714,1303188,1308587,1310106
Trinidad and Tobago,Latin America & Caribbean,NY.GDP.PCAP.CD,14152.66074,8445.046535,9871.034198,6762.930808,12346.43731,6657.414669,6178.589756,16815.42474,16606.67536,21298.99453,14634.0565
Trinidad and Tobago,Latin America & Caribbean,SL.TLF.TOTL.IN,677046,658376,679474,636894,670234,626695,616212,670134,677808,681951,676038
Trinidad and Tobago,Latin America & Caribbean,SL.UEM.TOTL.ZS,6.27,10.48,8.33,10.39,7.95,10.88,12.1,4.033,5.54,4.63,5.28
Tunisia,Middle East & North Africa,SP.POP.TOTL,10346410,10071632,10166163,9971515,10255472,9869677,9764935,10765980,10441702,10542635,10650681
Tunisia,Middle East & North Africa,NY.GDP.PCAP.CD,3322.569336,2725.864315,3067.419364,2320.772381,3146.826074,2235.719816,2199.044659,4291.861209,3726.916729,4255.05008,4080.090324
Tunisia,Middle East & North Africa,SL.TLF.TOTL.IN,3585831,3412860,3455889,3367629,3495960,3319983,3270136,3870527,3653322,3722463,3800334
Tunisia,Middle East & North Africa,SL.UEM.TOTL.ZS,12.51,14.51,14.23,14.55,12.872,14.4,14.94,13.049,12.365,12.444,13.29
Turkiye,Europe & Central Asia,SP.POP.TOTL,70045349,67831730,68592617,67048795,69329557,66245128,65425961,73142150,70158112,71051678,72039206
Turkiye,Europe & Central Asia,NY.GDP.PCAP.CD,7953.07848,4637.882185,5960.778989,3583.197459,7303.013889,3045.55414,4192.443167,10622.70204,9711.223761,10843.50369,9012.999458
Turkiye,Europe & Central Asia,SL.TLF.TOTL.IN,23497202,23365651,22775376,23537756,23212611,23207086,22804910,26452690,23635212,24405474,25413653
Turkiye,Europe & Central Asia,SL.UEM.TOTL.ZS,10.227,10.542,10.838,10.358,10.636,8.381,6.495,11.879,10.285,10.965,14.026
Turkmenistan,Europe & Central Asia,SP.POP.TOTL,5147105,4863865,4958093,4769465,5052257,4675409,4582677,5564356,5244046,5345029,5451592
Turkmenistan,Europe & Central Asia,NY.GDP.PCAP.CD,1996.593107,1228.948703,1379.230097,935.5408015,1604.016185,756.0349763,633.8354876,4058.53937,2414.96072,3605.503951,3707.978507
Turkmenistan,Europe & Central Asia,SL.TLF.TOTL.IN,1793121,1689372,1733984,1640645,1761442,1584814,1538629,1931941,1825094,1851338,1894134
Turkmenistan,Europe & Central Asia,SL.UEM.TOTL.ZS,6.58,9.311,8.44,10.153,7.485,10.851,11.666,4,5.694,4.835,4
Turks and Caicos Islands,Latin America & Caribbean,SP.POP.TOTL,25123,21727,22856,20597,23988,19576,18730,29739,26270,27427,28588
Turks and Caicos Islands,Latin America & Caribbean,NY.GDP.PCAP.CD,28734.28731,18859.18903,21246.0098,17803.94718,24122.30282,18325.74581,NA,23093.8431,29443.84088,31453.80829,24596.88681
Turks and Caicos Islands,Latin America & Caribbean,SL.TLF.TOTL.IN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Turks and Caicos Islands,Latin America & Caribbean,SL.UEM.TOTL.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tuvalu,East Asia & Pacific,SP.POP.TOTL,10056,9695,9816,9623,9940,9586,9544,10614,10182,10321,10461
Tuvalu,East Asia & Pacific,NY.GDP.PCAP.CD,2396.268443,2006.842499,2322.562651,1750.251751,2304.826943,1456.784094,1579.419063,3024.817079,2794.163101,3088.308774,2683.967495
Tuvalu,East Asia & Pacific,SL.TLF.TOTL.IN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tuvalu,East Asia & Pacific,SL.UEM.TOTL.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uganda,Sub-Saharan Africa,SP.POP.TOTL,28794003,26352124,27154515,25532870,27963289,24745676,24000150,32390802,29653430,30539553,31451151
Uganda,Sub-Saharan Africa,NY.GDP.PCAP.CD,346.5182553,250.7154366,292.381858,241.9846884,330.4054027,236.0211889,258.0503387,823.4881443,401.3891309,472.8426815,798.9470899
Uganda,Sub-Saharan Africa,SL.TLF.TOTL.IN,10645641,9774911,10061916,9474510,10350957,9192722,8928390,12002316,10959511,11289688,11637221
Uganda,Sub-Saharan Africa,SL.UEM.TOTL.ZS,2.272,3.6,2.705,3.5,1.9,3.52,3.529,3.619,2.677,3.052,3.6
Ukraine,Europe & Central Asia,SP.POP.TOTL,47278694,48315136,47979507,48677281,47585556,49106855,49556660,46456003,47062798,46819175,46623731
Ukraine,Europe & Central Asia,NY.GDP.PCAP.CD,2366.494141,1076.481567,1401.018066,903.0119019,1875.335083,800.4907227,653.2943115,3039.632324,3160.327637,4017.806641,2607.087646
Ukraine,Europe & Central Asia,SL.TLF.TOTL.IN,22601904,23020786,22913408,23106162,22748573,23187781,23286247,22447916,22737531,22645052,22544725
Ukraine,Europe & Central Asia,SL.UEM.TOTL.ZS,6.81,9.057,8.59,10.136,7.18,11.061,11.707,8.1,6.351,6.363,8.84
United Arab Emirates,Middle East & North Africa,SP.POP.TOTL,5009100,4192457,4428967,3956826,4664790,3723590,3493575,6869838,5624635,6302664,6707058
United Arab Emirates,Middle East & North Africa,NY.GDP.PCAP.CD,44342.60483,29659.54286,33376.71523,27753.60895,38719.31383,27745.17081,29865.50235,43696.67126,45854.73252,50054.17007,37803.06637
United Arab Emirates,Middle East & North Africa,SL.TLF.TOTL.IN,3203245,2586208,2767783,2406124,2952666,2229664,2060775,4379076,3611116,4039830,4273552
United Arab Emirates,Middle East & North Africa,SL.UEM.TOTL.ZS,2.963,2.908,2.965,2.661,3.12,2.444,2.25,2.811,2.936,2.821,2.944
United Kingdom,Europe & Central Asia,SP.POP.TOTL,60846820,59647577,59987905,59370479,60401206,59119673,58892514,62766365,61322463,61806995,62276270
United Kingdom,Europe & Central Asia,NY.GDP.PCAP.CD,44512.45903,34442.68754,40366.88867,30077.74143,42104.78844,27906.5695,28280.92679,39598.95712,50397.6855,47396.12021,38744.13169
United Kingdom,Europe & Central Asia,SL.TLF.TOTL.IN,30956293,29861693,30084688,29641396,30460442,29309697,29283662,31884621,31168545,31570084,31721347
United Kingdom,Europe & Central Asia,SL.UEM.TOTL.ZS,5.411,4.807,4.594,5.037,4.835,4.696,5.558,7.924,5.342,5.705,7.627
United States,North America,SP.POP.TOTL,298379912,290107933,292805298,287625193,295516599,284968955,282162411,309327143,301231207,304093966,306771529
United States,North America,NY.GDP.PCAP.CD,46301.98765,39490.30239,41724.6412,37997.74243,44123.39965,37133.6204,36329.97026,48650.66432,48050.22741,48570.05943,47194.95009
United States,North America,SL.TLF.TOTL.IN,155267046,149992325,151218126,149241895,153120588,148213470,147139887,158304024,156588966,158272885,158353162
United States,North America,SL.UEM.TOTL.ZS,4.623,5.989,5.529,5.783,5.084,4.731,3.992,9.633,4.622,5.784,9.254
Uruguay,Latin America & Caribbean,SP.POP.TOTL,3289506,3281186,3283148,3278867,3285771,3274251,3266206,3318580,3295153,3302177,3310091
Uruguay,Latin America & Caribbean,NY.GDP.PCAP.CD,6001.332948,3671.123293,4168.660654,4149.761403,5284.25678,6382.761047,6987.700988,12641.05768,7222.054036,9423.965626,9881.395731
Uruguay,Latin America & Caribbean,SL.TLF.TOTL.IN,1563527,1475293,1489512,1492289,1495508,1526779,1486319,1657841,1617437,1630866,1659322
Uruguay,Latin America & Caribbean,SL.UEM.TOTL.ZS,10.844,16.661,12.98,16.648,12.009,15.052,12.627,7.158,9.403,8.025,7.74
Uzbekistan,Europe & Central Asia,SP.POP.TOTL,26699043,25711259,26029350,25399980,26356975,25090283,24787054,28385506,27076008,27494774,27939328
Uzbekistan,Europe & Central Asia,NY.GDP.PCAP.CD,649.118167,394.1640289,462.1714929,381.4092969,542.8358087,454.4158123,555.1492311,1753.207302,824.0281923,1074.729288,1205.799355
Uzbekistan,Europe & Central Asia,SL.TLF.TOTL.IN,10925401,10374298,10552196,10145939,10738756,9909318,9683641,11681195,11092778,11269921,11462886
Uzbekistan,Europe & Central Asia,SL.UEM.TOTL.ZS,6.03,9.248,8.162,10.283,7.092,11.3,12.317,5.36,4.99,4.89,5.04
Vanuatu,East Asia & Pacific,SP.POP.TOTL,215923,200746,205711,195863,210760,191031,186281,238248,221276,226896,232731
Vanuatu,East Asia & Pacific,NY.GDP.PCAP.CD,2034.792896,1566.513968,1774.318676,1340.715375,1873.991426,1350.183382,1460.238177,2815.18829,2333.705067,2603.608831,2546.383246
Vanuatu,East Asia & Pacific,SL.TLF.TOTL.IN,100201,90943,94035,87924,97143,84707,81632,94738,99698,98678,97111
Vanuatu,East Asia & Pacific,SL.UEM.TOTL.ZS,8.006,8.682,8.447,8.621,8.126,8.434,8.283,4.685,6.854,5.661,4.565
"Venezuela, RB",Latin America & Caribbean,SP.POP.TOTL,27224686,25892703,26340838,25435671,26785804,24979922,24526708,28813101,27649363,28053696,28438298
"Venezuela, RB",Latin America & Caribbean,NY.GDP.PCAP.CD,6739.380653,3229.505571,4269.089709,3652.098965,5432.485418,4920.393136,4776.281676,13646.30466,8331.62097,11262.45143,11596.60219
"Venezuela, RB",Latin America & Caribbean,SL.TLF.TOTL.IN,12114160,10926162,11381615,10783363,11741977,10639674,10361509,12898145,12288144,12512529,12701604
"Venezuela, RB",Latin America & Caribbean,SL.UEM.TOTL.ZS,8.606,16.78,15.07,16.17,10.663,13.04,13.99,7.112,7.279,6.245,6.097
Virgin Islands (U.S.),Latin America & Caribbean,SP.POP.TOTL,108369,108505,108466,108509,108453,108549,108642,108357,108337,108397,108404
Virgin Islands (U.S.),Latin America & Caribbean,NY.GDP.PCAP.CD,41377.1466,31731.25662,35006.36144,30062.02251,40828.74609,NA,NA,39905.12842,44158.5054,39152.37507,38753.18254
Virgin Islands (U.S.),Latin America & Caribbean,SL.TLF.TOTL.IN,52651,49034,50895,49875,52057,50350,48131,52285,53487,53588,53743
Virgin Islands (U.S.),Latin America & Caribbean,SL.UEM.TOTL.ZS,10.36,11.254,10.927,10.933,10.878,10.678,10.546,11.742,10.137,10.22,11.527
West Bank and Gaza,Middle East & North Africa,SP.POP.TOTL,3406334,3154969,3236626,3075373,3320396,2997784,2922153,3786161,3494496,3591977,3689099
West Bank and Gaza,Middle East & North Africa,NY.GDP.PCAP.CD,1570.1044,1257.69857,1422.190886,1156.217473,1543.701414,1335.553195,1476.17185,2557.075624,1664.245717,2035.202341,2191.781787
West Bank and Gaza,Middle East & North Africa,SL.TLF.TOTL.IN,732368,658607,673177,589186,705921,581078,618184,879814,785554,805777,839676
West Bank and Gaza,Middle East & North Africa,SL.UEM.TOTL.ZS,19.014,23.004,23.215,27.465,20.016,21.493,10.625,21.416,18.282,22.913,20.452
"Yemen, Rep.",Middle East & North Africa,SP.POP.TOTL,23543083,21456379,22095167,20835086,22790085,20226147,19624141,26754387,24318082,25111941,25927724
"Yemen, Rep.",Middle East & North Africa,NY.GDP.PCAP.CD,809.7131276,548.905883,627.6320234,513.2414866,734.1599085,487.1412579,493.2351826,1155.203053,890.3057681,1071.635833,969.2435099
"Yemen, Rep.",Middle East & North Africa,SL.TLF.TOTL.IN,5269013,4840323,4959009,4728950,5102583,4622334,4519390,6001445,5442713,5624158,5811858
"Yemen, Rep.",Middle East & North Africa,SL.UEM.TOTL.ZS,12.35,12.015,12.132,11.84,12.215,11.724,11.557,12.779,12.488,12.657,12.763
Zambia,Sub-Saharan Africa,SP.POP.TOTL,12129553,10983595,11338198,10647949,11718819,10325185,10017631,13965594,12565085,13021324,13490389
Zambia,Sub-Saharan Africa,NY.GDP.PCAP.CD,1051.717149,446.2901048,548.6859746,393.8646255,710.9820682,396.548953,359.429501,1451.10616,1118.731626,1375.50211,1136.241683
Zambia,Sub-Saharan Africa,SL.TLF.TOTL.IN,3826396,3442960,3561850,3329681,3689000,3219966,3115921,4445264,3972275,4125860,4284359
Zambia,Sub-Saharan Africa,SL.UEM.TOTL.ZS,13.229,14.705,15.33,14.131,15.9,13.415,12.93,13.19,10.561,7.93,10.582
Zimbabwe,Sub-Saharan Africa,SP.POP.TOTL,12636445,12232323,12365896,12087653,12483432,11971901,11892055,13356548,12804058,12959149,13142790
Zimbabwe,Sub-Saharan Africa,NY.GDP.PCAP.CD,430.8091793,468.2341858,469.4846536,524.6772388,461.0282813,566.1076466,562.5569004,901.5544436,413.3025717,340.7401829,735.4445517
Zimbabwe,Sub-Saharan Africa,SL.TLF.TOTL.IN,4807668,4683715,4724329,4633915,4756896,4582989,4533801,5018244,4864960,4910254,4960305
Zimbabwe,Sub-Saharan Africa,SL.UEM.TOTL.ZS,4.759,4.735,4.39,5.007,4.622,5.318,5.684,5.447,4.991,5.357,5.453
